"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"183","c__Thermoplasmata",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"184","c__Thermoprotei",10.1609642467004,0.024113730430613,0.109809023550445,0.219596984391136,0.826185040195872,0.999389621987248,FALSE,"class"
"185","c__Thermotogae",10.0903967437466,-0.0266132412082366,0.110067697578399,-0.241789751160012,0.808943080717224,0.999389621987248,FALSE,"class"
"186","c__Tissierellia",20.2658884194194,0.0290401490320456,0.0778947437602303,0.372812690949145,0.709287856716713,0.999389621987248,FALSE,"class"
"187","c__unclassified-f__Candidatus",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"188","c__unclassified-f__Unikaryonidae",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"189","c__unclassified-g__Aciduliprofundum",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"190","c__unclassified-g__Candidatus",10.0766415554155,0.0104078298105274,0.110070024179991,0.0945564415749391,0.924667149338425,0.999389621987248,FALSE,"class"
"191","c__unclassified-g__Methylacidimicrobium",4.07289144352748,0.0457015401860701,0.17284462473677,0.264408223603541,0.791465375431923,0.999389621987248,FALSE,"class"
"192","c__unclassified-g__Ndongobacter",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"193","c__unclassified-g__Pandoravirus",10.1188483271286,-0.0354357590864022,0.109710937530953,-0.322992036016506,0.746701273437351,0.999389621987248,FALSE,"class"
"194","c__unclassified-o__Bacteroidetes",4.45371168815439,0.269393505405264,0.177965187844804,1.51374270815363,0.130091108441345,0.999389621987248,FALSE,"class"
"195","c__unclassified-o__Chroococcales",6.06004139064333,0.0246402090012269,0.141764144624791,0.173811291045719,0.862013770493158,0.999389621987248,FALSE,"class"
"196","c__unclassified-o__Chroococcidiopsidales",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"197","c__unclassified-o__Gloeoemargaritales",1.98695001042959,0.0643680277864246,0.24740436054695,0.260173376265975,0.794730039926585,0.999389621987248,FALSE,"class"
"198","c__unclassified-o__Nitrosopumilales",4.00246890831621,0.000187585578087335,0.173928188875048,0.00107852314970116,0.999139463197216,0.999389621987248,FALSE,"class"
"199","c__unclassified-o__Nostocales",22.3943868975555,0.0669880883278431,0.075410223054564,0.88831574307071,0.374370933653844,0.999389621987248,FALSE,"class"
"200","c__unclassified-o__Oscillatoriales",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"201","c__unclassified-o__Pleurocapsales",2.08574149641163,0.107101431080387,0.241643471081752,0.44322087661186,0.657605980017254,0.999389621987248,FALSE,"class"
"202","c__unclassified-o__Synechococcales",34.2040639563071,-0.0145500924789944,0.0598711510170062,-0.243023430013255,0.807987246932968,0.999389621987248,FALSE,"class"
"203","c__unclassified-s__Changjiang tombus-like virus 10",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"204","c__unclassified-s__Halovirus HHTV-2",2.21250205979191,-0.3035779108334,0.241827945902986,-1.25534668749652,0.209352933666832,0.999389621987248,FALSE,"class"
"205","c__unclassified-s__Hubei tombus-like virus 8",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"206","c__unclassified-s__Leptopilina boulardi filamentous virus",2.00123445415811,0.000187580159777804,0.245204276161433,0.000764995467103147,0.999389621987248,0.999389621987248,FALSE,"class"
"207","c__unclassified-s__Mollivirus sibericum",3.55053550144718,1.15053297811651,0.329733685479447,3.4892794663778,0.000484324510326042,0.0523070471152126,FALSE,"class"
"208","c__Ustilaginomycetes",6.41152346961994,-0.062790295300115,0.368093816313659,-0.170582314935197,0.864552204732283,0.999389621987248,FALSE,"class"
"209","c__Verrucomicrobiae",6.3135132697406,0.169345080152195,0.142237419059574,1.1905803780176,0.233818358458672,0.999389621987248,FALSE,"class"
"210","c__Vicinamibacteria",2.01530758566147,-0.0221802730047936,0.244205575059803,-0.0908262352297316,0.927630663506276,0.999389621987248,FALSE,"class"
"211","o__Acholeplasmatales",6.00384566013366,0.000139854312757527,0.14196895675237,0.000985104884594372,0.999214000148937,0.999543751515319,FALSE,"order"
"212","o__Acidaminococcales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"213","o__Acidiferrobacterales",4.04488651154448,-0.0332837637417025,0.172505635600699,-0.192943051546124,0.847003568192642,0.999543751515319,FALSE,"order"
"214","o__Acidimicrobiales",4.00256377342244,0.000139858827450858,0.173552555139682,0.000805858648052138,0.999357017896123,0.999543751515319,FALSE,"order"
"215","o__Acidobacteriales",6.07420868189678,-0.0369492100769939,0.141128406241224,-0.26181270703106,0.79346584190311,0.999543751515319,FALSE,"order"
"216","o__Actinomycetales",43.0266716087265,0.0517412591376108,0.0695903388815427,0.743512101955493,0.45717169738673,0.999543751515319,FALSE,"order"
"217","o__Aeromonadales",17.8140535176752,-0.0197168980518241,0.0825903147567057,-0.238731358633347,0.81131389902441,0.999543751515319,FALSE,"order"
"218","o__Algavirales",6.11652171647168,-0.0587530630153002,0.140511718094058,-0.418136393264875,0.675847397799275,0.999543751515319,FALSE,"order"
"219","o__Alteromonadales",22.0141007538234,0.000139839170672289,0.0743553596808894,0.00188068716596136,0.998499429631162,0.999543751515319,FALSE,"order"
"220","o__Amarillovirales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"221","o__Anaerolineales",9.10416504266801,0.256994462425795,0.172993027170382,1.48557700058442,0.137391042273227,0.999543751515319,FALSE,"order"
"222","o__Aquificales",4.00256377342244,0.000139858827450858,0.173552555139682,0.000805858648052138,0.999357017896123,0.999543751515319,FALSE,"order"
"223","o__Archaeoglobales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"224","o__Ardenticatenales",3.36836399704891,0.678782352356409,0.36150377717613,1.87766323676805,0.0604272489559549,0.999543751515319,FALSE,"order"
"225","o__Bacillales",16589.9818534428,-0.274223133578328,0.214629644725234,-1.27765730558509,0.201370285288667,0.999543751515319,FALSE,"order"
"226","o__Bacteriovoracales",5.48164997114816,0.577599795968861,0.246975878603558,2.33868910289825,0.0193515295384317,0.5710645732774,FALSE,"order"
"227","o__Bacteroidales",122.115235880108,-0.00891206547552554,0.116555035316666,-0.0764622948404807,0.939051310482771,0.999543751515319,FALSE,"order"
"228","o__Bacteroidetes",4.45383672091429,0.269346638473058,0.177214728327176,1.51988856127007,0.128538985825066,0.999543751515319,FALSE,"order"
"229","o__Bifidobacteriales",59.6001088265762,-0.0451484731806067,0.0712224319855959,-0.63390805286932,0.526140829852204,0.999543751515319,FALSE,"order"
"230","o__Brachyspirales",10.5838587471396,0.0271586683011091,0.108603970405734,0.250070676050304,0.802532692766509,0.999543751515319,FALSE,"order"
"231","o__Bryobacterales",1.94489982024299,0.00846869653495636,0.248161469723926,0.0341257510457912,0.972776874075777,0.999543751515319,FALSE,"order"
"232","o__Bunyavirales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"233","o__Burkholderiales",336.547345909903,0.0264613017470223,0.0949981222541718,0.278545524049664,0.780593624003741,0.999543751515319,FALSE,"order"
"234","o__Caldilineales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"235","o__Campylobacterales",42.7732272041472,-0.0019959222608798,0.0555288751113282,-0.0359438626638525,0.971327121099266,0.999543751515319,FALSE,"order"
"236","o__Candidatus",10.0064094335561,0.000139847797394689,0.110160806153792,0.00126948778133896,0.998987095571208,0.999543751515319,FALSE,"order"
"237","o__Cardiobacteriales",1.98718190452004,-0.0184758977518831,0.245296815259929,-0.0753205773678926,0.939959649613528,0.999543751515319,FALSE,"order"
"238","o__Caudovirales",4265.43471385578,1.08184301376695,0.466513198135888,2.3189976577079,0.0203951633313357,0.5710645732774,FALSE,"order"
"239","o__Caulobacterales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"240","o__Cellvibrionales",16.13701565707,-0.00466204723394108,0.0868269281012492,-0.0536935641498758,0.95717931047121,0.999543751515319,FALSE,"order"
"241","o__Chitinophagales",27.2441534661948,0.118952286842255,0.089321375618979,1.33173370895757,0.182947708210511,0.999543751515319,FALSE,"order"
"242","o__Chlamydiales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"243","o__Chlorobiales",3.98846379123125,-0.00913802075678357,0.173806811994085,-0.0525757342416162,0.958069951493116,0.999543751515319,FALSE,"order"
"244","o__Chloroflexales",3.72056859719662,0.0219195739008023,0.180156205251569,0.1216698246402,0.903160512097842,0.999543751515319,FALSE,"order"
"245","o__Chromatiales",24.1134735239743,-0.033353567071196,0.0715171168579778,-0.466371807709071,0.640949387614379,0.999543751515319,FALSE,"order"
"246","o__Chroococcales",6.06018368830267,0.0245925381693894,0.141478133819548,0.173825717836769,0.862002432161371,0.999543751515319,FALSE,"order"
"247","o__Chroococcidiopsidales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"248","o__Chrysiogenales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"249","o__Chthonomonadales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"250","o__Conexivisphaerales",2.43810334795153,-0.368692337472443,0.233909086717462,-1.57622067037432,0.114974956430903,0.999543751515319,FALSE,"order"
"251","o__Coprothermobacterales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"252","o__Coriobacteriales",14.0228855752996,-0.049850116811117,0.0930079719416309,-0.535976817582921,0.591974572419606,0.999543751515319,FALSE,"order"
"253","o__Corynebacteriales",392.055268727264,0.0191324340111054,0.0281727657700205,0.679110960112579,0.49706755847139,0.999543751515319,FALSE,"order"
"254","o__Cytophagales",69.0721627586606,-0.0284869718370473,0.0413789785433589,-0.688440673014614,0.491175318209019,0.999543751515319,FALSE,"order"
"255","o__Deferribacterales",3.98846379123125,-0.00913802075678357,0.173806811994085,-0.0525757342416162,0.958069951493116,0.999543751515319,FALSE,"order"
"256","o__Dehalococcoidales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"257","o__Desulfarculales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"258","o__Desulfobacterales",16.5032283153175,0.0788696684023352,0.0872373864846961,0.904081054929026,0.365952423272645,0.999543751515319,FALSE,"order"
"259","o__Desulfovibrionales",12.0781203774988,0.0154712639326539,0.100405650815423,0.154087581794524,0.877540679634526,0.999543751515319,FALSE,"order"
"260","o__Desulfurococcales",2.15602448472615,0.113288418354527,0.237724476526312,0.476553445442071,0.633680140979462,0.999543751515319,FALSE,"order"
"261","o__Desulfuromonadales",10.3866911236969,-0.0616565796308017,0.10911115543151,-0.565080439181161,0.572019052631666,0.999543751515319,FALSE,"order"
"262","o__Eggerthellales",16.0807077010916,0.0116537533557417,0.0870132541845601,0.133930784050708,0.893457307423216,0.999543751515319,FALSE,"order"
"263","o__Egibacterales",1.81804673955478,0.00650641048843657,0.257316611722806,0.0252856216505975,0.979827142526232,0.999543751515319,FALSE,"order"
"264","o__Egicoccales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"265","o__Elusimicrobiales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"266","o__Enterobacterales",220.387685065149,-0.0811802393007615,0.0535600182092039,-1.5156872983813,0.129598440877095,0.999543751515319,FALSE,"order"
"267","o__Entomoplasmatales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"268","o__Erysipelotrichales",22.5774810355135,-0.0723413994007996,0.0755077397680497,-0.958066015788889,0.338029470825609,0.999543751515319,FALSE,"order"
"269","o__Eubacteriales",233.822760102236,-0.0556845101276248,0.0731983508674685,-0.760734490158748,0.446815669748497,0.999543751515319,FALSE,"order"
"270","o__Eucoccidiorida",8.56542618477567,-0.313752431803183,0.432890004639967,-0.724785577029273,0.468583585348686,0.999543751515319,FALSE,"order"
"271","o__Eurotiales",131.868727143557,-0.61534630254907,0.597828550198443,-1.02930230137857,0.303337642199699,0.999543751515319,FALSE,"order"
"272","o__Fibrobacterales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"273","o__Flavobacteriales",95.2705726373164,-0.22205039706052,0.0994292813511,-2.23324954221912,0.0255324929189408,0.62554607651405,FALSE,"order"
"274","o__Frankiales",13.2471541445353,-0.0514628270350324,0.130457538224985,-0.394479519813416,0.693227044740865,0.999543751515319,FALSE,"order"
"275","o__Fusobacteriales",73.7377960395674,0.565917233288925,0.192113908845629,2.94573795666019,0.00322185221395305,0.221541420365944,FALSE,"order"
"276","o__Gemmatales",11.5271772197756,0.330853605407677,0.285495854361282,1.15887358906794,0.246507715828974,0.999543751515319,FALSE,"order"
"277","o__Gemmatimonadales",5.98974567794247,-0.00603877400027947,0.142108120880554,-0.0424942217437047,0.966104717971993,0.999543751515319,FALSE,"order"
"278","o__Geodermatophilales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"279","o__Gloeobacterales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"280","o__Gloeoemargaritales",1.98702659689364,0.0643203412265215,0.24650166005095,0.260932689918709,0.794144414945802,0.999543751515319,FALSE,"order"
"281","o__Glycomycetales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"282","o__Haemosporida",1387.25132646244,-0.865196116607816,0.337700871823836,-2.56201919744865,0.0104065566051854,0.483566428849017,FALSE,"order"
"283","o__Halanaerobiales",6.07440447785473,-0.0369505596759371,0.141057478312805,-0.261953922031674,0.793356966866936,0.999543751515319,FALSE,"order"
"284","o__Halobacteriales",11.908768778487,-0.00782296169097457,0.101037569375623,-0.0774262656882755,0.938284446498434,0.999543751515319,FALSE,"order"
"285","o__Haloferacales",8.03326455150638,0.0298332557546328,0.1230376177372,0.242472638070372,0.808413956013228,0.999543751515319,FALSE,"order"
"286","o__Herpesvirales",12.4443110385772,0.0661063046609953,0.101366659081253,0.652150374296207,0.514304170056484,0.999543751515319,FALSE,"order"
"287","o__Holosporales",4.00256377342244,0.000139858827450858,0.173552555139682,0.000805858648052138,0.999357017896123,0.999543751515319,FALSE,"order"
"288","o__Hydrogenophilales",2.00128188671122,0.000139858681860822,0.244583994504139,0.000571822707141434,0.999543751515319,0.999543751515319,FALSE,"order"
"289","o__Hyphomicrobiales",153.915113483538,-0.00832016340199539,0.0277377374024156,-0.299958258357108,0.764208995329434,0.999543751515319,FALSE,"order"
"290","o__Hyphomonadales",4.00256377342244,0.000139858827450858,0.173552555139682,0.000805858648052138,0.999357017896123,0.999543751515319,FALSE,"order"
"291","o__Hypocreales",23.9529816024408,-0.244340223422206,0.379230579699308,-0.644305170790665,0.519377563259592,0.999543751515319,FALSE,"order"
